,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
LINC02390,5.296022354764811,0.14852106128406606,0.12506963672432292,1.1875069375266076,0.23502772174975295,0.38793716534882255
CLECL1P,18.562191847682623,0.31835157234549327,0.1052809334766187,3.0238293091901047,0.0024959721919439568,0.010129538672728242
CD69,52.133853748070365,0.15303954716657478,0.09161090118011686,1.670538606160883,0.09481284778622759,0.19567757947370373
KLRF1,89.72637373058802,-0.012810914904041818,0.08444661526630014,-0.15170430293319562,0.8794201632077543,0.9331537161810096
CLEC2B,692.0626500928918,0.02162241611463133,0.04415568828496522,0.48968585825427274,0.624356210412292,0.7556107945241958
KLRF2,0.34078789666837506,-0.05542608303586027,0.30223170451003883,-0.1833893738107785,0.854492512949893,0.9167646069443859
CLEC2A,0.11552790373919283,-0.18903641745871108,0.750616906037703,-0.25184140663255444,0.8011636506950595,
LINC02470,1.493621092462477,-0.008544132221190758,0.32076873092427854,-0.026636424930108624,0.9787497206654514,0.9886731508238426
CLEC12A-AS1,0.437445402775553,0.232392155009263,0.2713264378244517,0.8565039104653002,0.39171911076707144,0.5552570849540645
CLEC12A,150.47693904620033,0.272025791824842,0.11976762211878526,2.2712798919481543,0.023130039705290283,0.06449726816355554
CLEC1B,13.014250391115567,0.1528370985478219,0.1194024094800448,1.2800168707932555,0.20053920260166624,0.3441440094615898
CLEC12B,17.25466578604314,0.24237959103610016,0.11829959327603348,2.0488624206048245,0.040475569917349144,0.10083001784529542
LOC102724020,2.9008150064177145,0.12328084084731167,0.11586466388311487,1.0640072366815676,0.28732542126153815,0.448715815176371
LOC112268091,0.7780612900942847,0.38097512036338294,0.17830024389733587,2.1367055481020314,0.03262194847320223,0.08506018144999983
CLEC9A,15.909596742758303,-0.07526752274419567,0.056945323734283015,-1.3217507217169802,0.18625117255608825,0.32567448863460213
CLEC1A,343.178605751884,-0.13989318972003426,0.03326610221619396,-4.205277456639756,2.607620619563884e-05,0.00019600692538796792
LOC105369655,0.09182727761777486,-0.1744251030659183,0.6725281222606948,-0.259357337325301,0.7953595435921369,
CLEC7A,443.1423906755904,0.251625293094514,0.10982142608865746,2.291222232821672,0.021950563721230016,0.06180447083086324
OLR1,23.057732276007794,0.5509741440047417,0.14067622791209988,3.916611585214044,8.980225956926968e-05,0.0005808951604579174
TMEM52B,2.10322235280023,0.5855294539591697,0.1892628894924694,3.0937362075012986,0.0019765314319141265,0.008317070688733165
LOC107984509,0.036749827908347826,-0.23957044993737966,1.4668251936122545,-0.16332583526698582,0.870261893410324,
GABARAPL1,4061.843119370986,0.16990144338423846,0.026114512305340405,6.506016325240495,7.716984356365714e-11,2.020945246008101e-09
KLRD1,269.4794178088581,0.05585811528157919,0.09840457639367177,0.5676373734704815,0.5702812242894091,0.712440804179211
LOC105369656,4.251096005380144,0.15443603985426688,0.11958641114547022,1.2914179660965326,0.19655878406260485,0.33897452625522495
LINC02617,0.5235833947392117,-0.4978211296046982,0.2845733193058007,-1.749359816370356,0.08022884227651725,0.17179493871541215
KLRK1-AS1,24.912521052869163,0.10543849616042167,0.10704148638704432,0.9850245892435902,0.3246119928730191,0.4873807762647448
KLRC4-KLRK1,131.92142486666808,0.07791506670722989,0.10289326048785744,0.75724169238883,0.44890507621608844,0.6093254444794055
KLRK1,118.44921426490086,0.07095073575060185,0.1019074795535956,0.6962269703990388,0.4862866998716723,0.6420005282127745
KLRC4,18.87089099200784,-0.057301394143438183,0.1170308492229449,-0.48962640640399413,0.6243982870990759,0.7556226326580026
KLRC3,14.822936719198342,-0.1609094178179364,0.13210134244003044,-1.2180755686944202,0.2231952570819027,0.3731478478756745
KLRC2,11.293199072620107,-0.04671239372381199,0.15323847590731754,-0.3048346275126412,0.7604921069532202,0.8553838572265234
KLRC1,14.960116662399189,-0.019547145908779512,0.11142215482047098,-0.1754332066210249,0.8607392500551754,0.9212521421237718
LOC105369657,0.3702838294527648,-0.18967301585323287,0.3880997444745874,-0.48872234149500343,0.6250382844244102,0.7561488792249029
EIF2S3B,113.99497950823323,0.05636841938455714,0.03696573280853704,1.5248830498374202,0.12728827035408755,0.24422386077177002
LOC105369658,0.07783637946974303,0.0027575493841000215,0.908044247547414,0.0030368006752402605,0.997576987351225,
LINC02446,14.914740093113947,-0.1435802559443681,0.15689362502715176,-0.9151439768156312,0.3601160508176491,0.5238310036755542
LOC105376675,2.2450747247139504,-0.1472277017712023,0.17198998397532322,-0.8560248589378685,0.39198402932789345,0.5554296672216231
KLRA1P,197.61392886152996,-0.05760792591228111,0.038262457328775555,-1.5055992200730048,0.13217008882043008,0.25091299678985657
MAGOHB,273.20410538788263,-0.07682709681726586,0.029549291524903785,-2.59996408890267,0.009323351651642461,0.030591631634987525
STYK1,7.794706309895692,-0.1603035345555648,0.096991634416212,-1.6527562971840208,0.09838047171566361,0.2010843106641359
YBX3,2934.476979215009,0.05608479834942518,0.026792001134090148,2.093341145692282,0.03631871214330754,0.09271631752072139
LOC112268104,6.019579538223445,-0.05739528332336033,0.07109269497726867,-0.8073302516061887,0.4194762394892253,0.5807556857156804
LINC02366,0.04612176920390775,-0.042791269456528135,1.3183410883080402,-0.03245842053777333,0.9741064741479979,
TAS2R7,0.05521576544910029,-0.22460039414575064,1.0365758394274196,-0.21667531270053011,0.828461388568746,
TAS2R8,0.1252336930551154,-0.31598913569785414,0.6709483776923565,-0.47095893842781095,0.6376700578542371,
TAS2R9,0.16303167325147183,-0.36793572826241405,0.5378402079275616,-0.6840985906951178,0.49391291173177876,
LOC107984459,60.28070825924913,-0.10108651881729835,0.0505705759932768,-1.9989196648805718,0.04561704666726158,0.11079445450327069
TAS2R10,9.492389291147603,-0.11070125855836047,0.07010871621687766,-1.5789942325560764,0.11433737994462352,0.2255425511267254
PRH1-PRR4,39.6574121713367,0.011385312981867563,0.03524091829087047,0.3230708373685327,0.7466415953953534,0.8453143560506016
PRR4,20.394774815356627,0.00797292453397798,0.04549480219801554,0.1752491306430112,0.8608838809551469,0.9212602876981975
PRH1,33.44292730312004,-0.003593559924986723,0.03672124814595099,-0.09786050601286442,0.9220430610422964,0.9578723193241232
TAS2R13,0.4326590489646927,-0.025267442700954733,0.2691163313523184,-0.09389041004678166,0.9251962118589094,0.9596941710741353
PRH2,5.511362986069635,-0.007444957917499257,0.07467261776366642,-0.09970131141058995,0.9205814593767957,0.9572829338487822
PRH1-TAS2R14,41.32679362983712,-0.020096098357090385,0.034214281085028435,-0.5873599479453648,0.5569619872290394,0.7023475487260483
TAS2R14,19.419489584567554,0.013569107675602893,0.0513944744382887,0.2640188040427544,0.7917654291670948,0.8754576090321831
TAS2R50,1.0709046178432722,0.012985850207806014,0.17864020838734304,0.07269276231277663,0.9420506081505567,0.9694698238690451
TAS2R20,66.15958883124985,-0.011490537392971867,0.03984927313511564,-0.2883499870627822,0.773078847067524,0.8634075310505301
TAS2R19,4.684798391838459,0.18553418587028359,0.08693904714314453,2.1340719960365204,0.032836887820202304,0.08554590935967184
TAS2R31,5.9281345883438,0.17915754593230887,0.0810408316661701,2.210707149086389,0.02705612315152558,0.07334353369113683
TAS2R46,0.6774171174199929,-0.006768934672281569,0.21458699326941108,-0.03154401191400852,0.9748356931616452,0.9868641241441664
TAS2R43,0.9977711686291233,0.1815402479229662,0.19548070898358488,0.9286862569043102,0.35305170505654426,0.5167926869549455
TAS2R30,0.46872009875558107,-0.016465453391037714,0.25498800578620207,-0.0645734427400612,0.9485136301896034,0.9726923987838992
SMIM10L1,503.5432813671234,-0.13167668445350744,0.027571700849961456,-4.775791133454558,1.7900211176775182e-06,1.8138880659132185e-05
TAS2R42,0.4342885595231928,0.037961626647844054,0.26750172736533034,0.1419117065961948,0.8871497473794813,0.9377438201263867
PRB3,1.0672585293025452,0.16987432135881123,0.18179567125001547,0.9344244568133343,0.3500849869388072,0.513699546917374
LOC107987183,2.535000356834681,-0.07036369535533342,0.13269678085724354,-0.5302592489491614,0.5959321966550297,0.7334243996228513
PRB4,0.5292559103746209,-0.031138620010048208,0.25629588907366546,-0.12149480868613635,0.9032991263141256,0.9469300802597258
PRB1,0.3173524486254484,-0.2291104060691862,0.3241349897838358,-0.7068363900545848,0.47966815743749236,0.6364781814569039
PRB2,0.6620767668425372,-0.4439641763827573,0.22232715569642375,-1.9968958582323046,0.045836497221649106,0.1111809352695557
LOC440084,0.20015145336748033,-0.3177721468133673,0.4205830680046027,-0.7555514498503058,0.4499181739928454,
LINC01252,78.6400983072989,-0.15987369378960642,0.06928008696811444,-2.307642798762463,0.021019011997624775,0.0597003107094933
ETV6,818.0750092357412,0.009601853868118251,0.041382811729851025,0.23202516858447447,0.8165184654634189,0.890934190918975
BCL2L14,2.631448512072769,-0.2736494557252984,0.11821281853427286,-2.3148881747199064,0.020619052688479512,0.05884202319538216
MIR1244-4,6.4058264542660535,0.005622293729382682,0.06745000406059135,0.08335497985043992,0.933569284754706,0.9652014771845472
LRP6,1300.8377773805134,-0.1539993332505825,0.032007147095670034,-4.811404552560566,1.498733044756248e-06,1.5468897453192942e-05
MANSC1,465.44952451967424,-0.08060503500938955,0.019397694254581356,-4.155392592104199,3.247294679530886e-05,0.00023713775510155214
LOH12CR2,61.98177947818473,-0.10602537964342382,0.04121041719620796,-2.572781031034549,0.010088501331684511,0.03258963144743103
BORCS5,200.49158916615147,-0.014650726843257092,0.027848406466460012,-0.5260885164435565,0.5988267070643631,0.7360204335013507
LOC107984485,151.8520644779824,-0.0015946185467821488,0.031481669047416144,-0.05065228734792976,0.959602596988447,0.9791266913493191
DUSP16,574.8413406824594,0.0739781598161464,0.025817208896363346,2.865459241280225,0.004164048736287874,0.015590333816106756
LOC107984486,0.024512385991369585,-0.13335789499499742,1.7781591107128458,-0.07499772893863002,0.9402165188499522,
CREBL2,3250.09937372782,0.04580341463016756,0.02510164041531679,1.8247179814678063,0.06804359833896292,0.1512832411836944
GPR19,37.31820952263373,0.19088016870497662,0.046043254995337825,4.145670603094948,3.3882061709701976e-05,0.0002464514641577928
CDKN1B,898.2176967930851,0.10581085596622206,0.026295597500999184,4.023900044948644,5.7242219815489174e-05,0.0003904599995186548
LOC105369663,384.98661960367895,-0.0010598479942855311,0.038171928383696103,-0.027765115339004217,0.9778494891561416,0.9881057581221525
APOLD1,1136.127322760775,-0.22522697464659824,0.07076565750045855,-3.1827157777081188,0.0014590075715065765,0.006418501457345357
LOC107984129,3.243821190121517,0.13899866624879853,0.11029191063186851,1.2602797925293652,0.20756844702524924,0.35312861973579585
MIR613,0.10766104065468489,-0.02363546195647319,0.6561038178184376,-0.03602396650435859,0.9712632488473123,
DDX47,836.4954876564724,0.032051100725399156,0.019116710070244,1.67660128796367,0.09362047475495536,0.19379996908207256
LOC107984492,1.5605515436388362,0.09192823078561754,0.13964885854673542,0.6582812902466545,0.5103573980949938,0.6636716773251533
LOC112267864,0.3491924321750185,-0.11096016494875663,0.30207409140032954,-0.367327646122767,0.7133746346445422,0.8223287293850225
RPL13AP20,26.83654509383239,0.16200816111268002,0.05766469040841912,2.809486359247437,0.004962062186332331,0.018059897525372473
GPRC5A,85.3940217529601,0.3151879276709001,0.05917732273407958,5.326160649193864,1.0031042017663272e-07,1.3893629263356251e-06
MIR614,1.5149384736536868,0.1917507292302957,0.12392674173242914,1.547290976505343,0.12179309664466947,0.2361853764210189
GPRC5D-AS1,36.86934235512467,-0.12574408166169757,0.06498849239509503,-1.9348668822357236,0.05300663311825847,0.12454658146543474
GPRC5D,7.859214436609417,0.01629721051126846,0.07827242689577593,0.208211386277432,0.8350639184500805,0.9045094338545392
HEBP1,1277.1370557635344,-0.0613855893280429,0.031524827384439465,-1.9472141299762549,0.051509068369500845,0.12184336660354893
HTR7P1,148.45594102345473,-0.016968808848080344,0.02936046677378072,-0.5779475162579402,0.5632995537091157,0.7073146499648443
FAM234B,175.9700045660084,0.009012069875329388,0.022974121440333856,0.39227049002655684,0.6948583654486382,0.8081558523447757
GSG1,6.629102709841027,-0.4035283084852121,0.09642747531051205,-4.184785583007185,2.8543539636817722e-05,0.00021211993367199622
LOC105369666,0.18715763689317028,-0.10595307723266253,0.4132058737287446,-0.25641716144194276,0.7976287378097286,
EMP1,17666.123901570765,-0.32895354010181155,0.02849390210243666,-11.544699596398242,7.8515307750415515e-31,4.209562536262278e-28
LINC01559,0.38655492286326226,-0.016540647814597315,0.2632319675546071,-0.06283677460704304,0.9498964818162189,0.9735472681058972
GRIN2B,211.6023025749074,-0.7244514226812148,0.1135854026667704,-6.3780327900633855,1.793771142963861e-10,4.342752336922687e-09
LOC105369668,1.7002648784218386,-0.2559628211061056,0.12178617198336314,-2.1017396058812974,0.03557609213731777,0.09122328738654144
LOC105369667,2.4047853074601173,-0.40937993711220877,0.16379465857953016,-2.4993485176040418,0.012442188017252722,0.038796155255657
ATF7IP,2239.4010149103988,-0.018524669477937912,0.028152866504167193,-0.6580029594924511,0.5105362294636149,0.6638456801491788
PLBD1,761.5336115185279,0.32193776790835066,0.04732812667965211,6.8022503845849895,1.0299738060906913e-11,3.1343516608877506e-10
LOC101928317,54.32251688474538,0.2893355319290045,0.05350479013396697,5.407656608026256,6.385470162486446e-08,9.252812980412792e-07
PLBD1-AS1,17.15824411375849,0.09024703547694814,0.04410983736293688,2.0459616464779318,0.04076014429992143,0.10130015099298585
C12orf60,63.45671187143509,0.025256649829196478,0.02559249881391948,0.9868770538131144,0.3237029144509549,0.486370599323109
GUCY2C,86.81556395783488,-0.028346730242205256,0.03212320752776383,-0.8824377272321081,0.37754014134583846,0.541799868016648
LOC105369669,11.277910473218727,0.0690756250033888,0.05988162618310555,1.153536224820781,0.2486903578912797,0.4041766574899722
H4C16,4.296523774022824,0.15779906769027185,0.09233091623623367,1.709059913220555,0.08743985204269827,0.18345260455603607
H2AJ,1098.0388367394523,-0.10502940119936591,0.0385889114775801,-2.7217508133233372,0.006493708726884185,0.02262898640254796
WBP11,1356.2458457636262,0.04172693706544975,0.013643281740221938,3.0584237619629313,0.0022250468686824156,0.009189381241415558
SMCO3,7.525418255536802,-0.0014852389433720019,0.07335676438099624,-0.020246789180314053,0.9838465031552189,0.9915806167557966
ART4,27.79678525096964,-0.010463447756925757,0.0692658796036469,-0.1510620787146526,0.8799267459585952,0.9335904682771581
MGP,8806.536068563786,-0.24253799016354055,0.055379891150082225,-4.379531724001599,1.189346071816925e-05,9.82943861147351e-05
ERP27,30.186055830010897,-0.019757782728121193,0.0579473583327551,-0.3409608875466716,0.7331330264909928,0.8365046697557031
ARHGDIB,2886.815588500292,0.05221088284755911,0.04280097335038908,1.2198526986789775,0.22252071982835198,0.3721889385308249
LOC105369670,0.2911945899273396,-0.05273887593747677,0.31671606568245636,-0.16651784248404197,0.8677494429184532,0.9257049667511497
PDE6H,0.8596796932035541,-0.4293611423866924,0.21632384396770485,-1.9848072894395867,0.04716591618243286,0.11375059592603093
LINC01489,3.491292901229605,-0.09242765068965747,0.11503126543116944,-0.8035002513726396,0.42168565152537285,0.5830480842209497
LOC107984506,0.5123464774818592,-0.010230927030936126,0.2502970478081079,-0.04087514064001163,0.9673954357753977,0.9830951416137457
RERG,585.2993921854282,-0.13348894386154112,0.04861679058610843,-2.7457374757206563,0.006037505436131698,0.02127708396541919
RERG-AS1,0.36279033997089477,-0.3214263073806961,0.28456530411030906,-1.129534425799493,0.2586724556015204,0.415748262428606
PTPRO,131.46082617670572,0.4245907029223574,0.09066246151562349,4.683202902550682,2.82426695066558e-06,2.7386380743579946e-05
LOC105369673,0.0658741305047591,-0.20390332533316843,0.8603388957982628,-0.2370034951680028,0.8126540787489451,
LOC105369672,0.6848996227063279,0.478263044298998,0.20724228984805526,2.3077483106833467,0.021013139363930764,0.0596893799791533
EPS8,4484.254472786447,0.017691948415592545,0.025091071458524114,0.7051093232442297,0.4807422049479746,0.6374157436828182
LOC102724146,61.605656882845565,0.09389850632404309,0.057869668776900994,1.6225858607561827,0.10467796506062622,0.21069923779575062
STRAP,2602.4451385383286,-0.0641219869413711,0.0243070983365394,-2.637994303292893,0.008339798284658645,0.02791418522338412
DERA,545.3862493620427,0.06963742325043139,0.028145907733257963,2.474158016518541,0.013355061281303877,0.04121980814978948
LOC101928362,47.02193412374469,-0.6500096151735509,0.09585710124449408,-6.781027245082552,1.1932436957724168e-11,3.5831334115007156e-10
SLC15A5,19.283875161411913,-0.6191298306163634,0.07721293361390438,-8.018473093021704,1.0706773013547404e-15,6.352541702685832e-14
MGST1,22537.638455768378,-0.35518524550344516,0.04572870729024167,-7.767226902983988,8.022305972538005e-15,4.2018074337158204e-13
LOC107984494,33.19473890939781,-0.3731821952867125,0.06465191427211037,-5.772175495315478,7.825454979423068e-09,1.400224614279293e-07
LMO3,1419.1872755501288,0.07301213992013501,0.0522095309230339,1.3984446638252284,0.16197957881686387,0.29321160633444754
LOC105369677,8.167312158647857,-0.2672904640240227,0.10057480634392621,-2.657628423464169,0.007869260227637244,0.026620253021976258
SKP1P2,15.015729699120781,-0.18008942087442747,0.05524898922411004,-3.2595966623736614,0.0011157075434156108,0.005106314456035935
LINC02378,0.349561258945196,-0.02298694383087305,0.29328010236868035,-0.07837880458039505,0.9375267331505662,0.9669402366879052
MIR3974,0.0,,,,,
RERGL,118.61743065129808,-0.2606468366874896,0.08019624929738516,-3.250112554777398,0.001153593410209222,0.0052511828465961
PIK3C2G,1.0320116525837668,-0.8442950101464841,0.1925890028083763,-4.383921188825862,1.1656195694826732e-05,9.651449478740474e-05
PLCZ1,0.6134453103776235,-0.9240953135177058,0.2384758355355191,-3.875006083708926,0.0001066220357008738,0.0006734710212080738
CAPZA3,0.019058356346245576,-0.10291077664531569,2.457736556249117,-0.04187217559329195,0.9666005975975832,
LOC102724227,15.516462382629555,-0.2721175795737044,0.07832190567309667,-3.47434829675213,0.0005120958416919599,0.002615289605093958
LOC107984527,0.011127183475668741,-0.22400179386091515,2.60598416044262,-0.0859566981492585,0.931500839640011,
PLEKHA5,707.1942004417213,0.11365450037435135,0.026794389120441468,4.241727619296393,2.2180578198555286e-05,0.0001702840119549592
LOC112268092,7.611033483847886,0.026120744482892956,0.07743048075728842,0.33734446987059735,0.7358572401990777,0.8386719089008001
AEBP2,585.6555261693159,0.0057054806779642106,0.026449699452260056,0.21571060526650684,0.8292133340258154,0.9008129595633644
LOC101928387,21.394582677628588,-0.14547168019969112,0.0593971300751367,-2.4491365157823464,0.014319916214255683,0.043631503340149994
LOC105369682,0.11297566390714348,-0.20407716674426238,0.6701338858325113,-0.30453193169113674,0.7607226692526197,
LINC02398,2.832052117619163,-0.24487846145218958,0.1295473264515507,-1.8902625639578248,0.05872285291639096,0.1348823404579013
LOC105369685,0.4161808701303523,-0.7038631616386359,0.26290706094143207,-2.6772318671024053,0.007423324293113064,0.02535607398995923
LINC02468,0.8227905092584217,-0.3693949764818004,0.20632980774999235,-1.7903131908570014,0.0734035768781701,0.16066839927133908
LOC105369686,0.14241699100034597,-0.3917465053817098,0.5340398844328806,-0.7335528989519609,0.46322127643178046,
LOC105369687,0.29074626267324405,-0.211828848971194,0.3140790260724089,-0.6744444276338218,0.5000288053372722,0.6544715698953886
LOC105369688,0.42055543651554755,-0.42300475979375823,0.2610687129099763,-1.6202813239425666,0.10517185887693528,0.21157782607197895
PDE3A,397.92153678672645,-0.0058575865709200505,0.05755193885094539,-0.10177913529708704,0.9189319872548514,0.9563722550523384
SLCO1C1,285.4626072248668,-0.21265851466647898,0.04595970477733292,-4.6270644186418055,3.708851812348744e-06,3.4930253031791686e-05
SLCO1B3,0.17180238997664743,-0.2702897477842576,0.477342801592701,-0.5662382398611844,0.5712318380380812,
SLCO1B3-SLCO1B7,0.1369766107437786,-0.28552508871390453,0.5325973172165066,-0.5360993746760377,0.5918898722830128,
SLCO1B7,0.017116280965990487,-0.2240785666326906,2.100508438518288,-0.10667825109560478,0.9150442372418127,
SLCO1B1,0.0707648775017569,-0.1641780656633104,1.1032143242792887,-0.1488179241785726,0.8816973066865093,
SLCO1A2,0.3066456166323128,0.056202545123315586,0.3779729466787653,0.14869462382735416,0.8817946036412293,0.9344627065396597
IAPP,0.0677735877665928,-0.10411201620485952,1.3003994943247799,-0.08006156312673646,0.9361882927579226,
PYROXD1,956.517669979928,-0.09140004296263748,0.027179391161302933,-3.3628436494475147,0.0007714404236862002,0.003735955857063339
RECQL,1371.3354496663085,-0.05881019668859193,0.02543258823612945,-2.3123952679360555,0.020755910902922427,0.05912958175107492
GOLT1B,1262.0124801029024,-0.10753002387637199,0.030680341383806965,-3.504850957529637,0.0004568629676698503,0.0023722442667104323
SPX,474.6630202902928,-0.37731044339631475,0.14953322112348283,-2.5232549701095257,0.011627406121366325,0.0366940230850653
GYS2,391.37204377174544,-0.536287064324115,0.12586565696346286,-4.260789458079038,2.0370606557071415e-05,0.0001577438146415236
LDHB,14265.383263241612,-0.24801044605591743,0.0443317362929551,-5.5944221182090175,2.2135780493658977e-08,3.578617846474868e-07
LOC105369689,70.90204257244768,0.04932260896312712,0.05492702927421511,0.8979660763536155,0.36920363539261125,0.5334433810417514
LOC102724261,1.4372261946727198,-0.03905591885004399,0.1265473002316989,-0.3086270412607416,0.7576052484397929,0.8533658109932623
KCNJ8,773.4861776743237,0.06495041565464821,0.03841079898336672,1.6909415417985478,0.09084796816162533,0.18908278410149687
ABCC9,2840.669535400401,0.04085971702880357,0.04410727425319607,0.9263713915815783,0.35425300621272404,0.5178353451490196
CMAS,551.111757019289,0.023713684255977186,0.024962672642268976,0.9499657587073872,0.3421296515209321,0.5057509105699441
LOC105369690,30.785242843758528,0.04387126761281402,0.04887101332048212,0.8976950677310249,0.36934813971455716,0.5335752471047845
SULT6B2P,6.599771222266647,0.023641912004729572,0.10227334198051627,0.23116397241847744,0.8171874178650855,0.8913013233468576
ST8SIA1,74.01602815363299,0.02903251889180242,0.05469724167761962,0.5307857947008982,0.5955672249640347,0.7331282124708601
LOC112268093,3.524163861047566,-0.029404984556390578,0.10696608938311104,-0.27490006156131713,0.78339301984904,0.8701481606640232
LOC105369151,28.724693814369758,-0.09794842293965053,0.08479521338953504,-1.1551173589208608,0.2480423705480106,0.4034070347620551
C2CD5,1192.2332668774209,0.1170337507760874,0.025822766036078616,4.5321926633487735,5.8374570794364704e-06,5.220956456124435e-05
C2CD5-AS1,0.09400911746966274,-0.2401074019516264,0.7162207139332494,-0.335242191800116,0.7374423971642518,
ETNK1-DT,0.4145967544995507,0.15966551340866592,0.28770899532889177,0.5549548884495107,0.5789255169312902,0.7194603693218934
ETNK1,1593.4759118828304,0.07306078511903853,0.03588640306474055,2.0358904453933113,0.04176135747069902,0.1033363186285116
LINC02955,0.49664717988098345,-0.2905160438257586,0.27763251537868844,-1.0464049696394429,0.29537409926591607,0.4574094863540244
LOC101928441,0.47450792128025004,-0.5431146913275468,0.26204874161835023,-2.072571262786459,0.038212197779643006,0.09647271302449598
SOX5,614.1050189798882,0.015533993450775468,0.043757418950350783,0.35500250753823176,0.7225877126882851,0.8294148101110218
LOC105369697,0.17236107420693408,-0.43707107336061257,0.4481868247593966,-0.975198397666528,0.32946185680657836,
LOC105369696,0.0637488267457949,-0.16408887347711995,0.9368868282602112,-0.17514268375597852,0.8609675197939667,
MIR920,0.26583094015769054,-0.1493951290224897,0.3594218169443177,-0.41565403650951516,0.6776631794537522,
SOX5-AS1,0.34310546250629703,-0.1965360166016459,0.3048620606697859,-0.644671941696693,0.5191398028906191,0.6712048796064016
LINC00477,0.7157422427726663,0.18981442862377085,0.2201766939817878,0.862100457551023,0.38863223963290416,0.552608133971216
LOC105369698,0.3694619029536844,0.6361381228835087,0.2988485652261509,2.128630339590612,0.03328485631476365,0.08645325843475297
BCAT1,881.5702276884745,0.3283086946149116,0.08588245544606997,3.822767908878357,0.00013196197709058546,0.000807490097623404
LOC105369699,11.439335851664229,0.48597705490493465,0.10946733408036495,4.439470998244616,9.018026544333223e-06,7.6789941305024e-05
LOC107984475,0.7676346824839212,0.4859185752585058,0.2407391226913646,2.0184445711446295,0.043544981405925866,0.10677319239131398
LINC02909,0.09097923934492755,-0.325445412814618,0.8312359974403409,-0.39151987379850656,0.695413001545439,
LOC645177,2.372616631359014,0.058924279894916824,0.10158747366549427,0.5800348976975431,0.5618910844279055,0.7061398703962258
IRAG2,510.39774216096606,-0.029342568162838444,0.04175298955332467,-0.7027656816133776,0.48220178754208987,0.6386044332633228
DNAI7,25.063615646974487,-0.005002847250431395,0.051760214222927495,-0.09665429955302143,0.9230009335071424,0.958394715562471
ETFRF1,713.3551534702877,-0.2755301155821495,0.03966226638361946,-6.946907998579315,3.733790190907721e-12,1.2554390552963156e-10
KRAS,885.5388901404082,-0.019456476828220635,0.030289088010252718,-0.6423592820501794,0.5206399310886043,0.6723877846949925
LOC105369701,0.1187874589336693,0.27289451348853844,0.6748713588759154,0.4043652318318548,0.6859441632572252,
LMNTD1,0.22379257871294053,-0.03823601310730069,0.4106199973882501,-0.09311775692976713,0.9258100107372256,
MIR4302,0.0,,,,,
RASSF8-AS1,68.79274261020394,-0.09664600697947101,0.031456527312867646,-3.072367334710112,0.0021236820901620723,0.008835092758845822
RASSF8,890.0334650481044,0.12294669349222062,0.034984572310528664,3.514311748645263,0.00044089505097572756,0.002299454061402946
LOC107984501,0.4081657780510961,-0.2279852715504847,0.2859481166434767,-0.797295936852556,0.42527917955077776,0.586861228234649
BHLHE41,1687.805327055266,-0.14008035466599944,0.03642613087623505,-3.8456007074138623,0.00012025745935985052,0.0007457732831973233
SSPN,2108.3897990971604,0.04108364783745127,0.035305743618702486,1.1636533783610228,0.24456451018258896,0.3993289616339385
LOC101928554,2.719134521783002,0.04293985877121043,0.11008721410530131,0.39005309672145333,0.6964972846788573,0.8094235016398733
LOC105369705,2.163788154660567,0.048199144890486496,0.12665124657281748,0.3805658940970206,0.703525392757637,0.8148614156737186
LOC105369704,0.6460781787009992,0.6093645429649182,0.24104182148338285,2.5280448812362093,0.011469968842081452,0.036282604721658215
LOC107984482,2.7638388838566468,-0.39683493128344216,0.12186857106316279,-3.2562532556303476,0.0011289300596954168,0.005157225344740272
ITPR2,1396.651893161639,-0.24560825447123466,0.05447828605136623,-4.508369706045023,6.532766807913454e-06,5.766040713020686e-05
LOC105369706,0.5317809240968969,-0.19304996921052792,0.23552511383168526,-0.8196576835049887,0.41241127985335035,0.5743993869410351
INTS13,362.00843523270896,-0.021574480697410112,0.023390816215576316,-0.9223483481112268,0.35634690266828395,0.519758493638144
FGFR1OP2,1115.5413762098117,0.08405418525171483,0.030110025579620964,2.7915680453159197,0.005245332744115802,0.018918098331517464
TM7SF3,1281.3185808529465,-0.004159374315783819,0.017429740320585994,-0.238636619896812,0.81138736677812,0.8881288296790348
MED21,483.5418980743086,0.0528800886520337,0.026112142637232424,2.0251148818647215,0.04285556912859369,0.10556553524884894
C12orf71,4.916832422484387,0.16190589489146395,0.08535119796728688,1.8969375796402845,0.057836176894150756,0.13334426772906313
STK38L,1835.6915415419767,-0.10964174884386528,0.03210596679652538,-3.414996020482121,0.0006378294341104266,0.0031674493689875815
BMAL2,257.97748723076336,0.15055463937050584,0.04585173072241073,3.283510502187434,0.0010252282470267333,0.004769195543196768
BMAL2-AS1,13.076873156663748,-0.04521714259913459,0.059401667998146085,-0.7612099815201453,0.4465316573238559,0.6072119637191655
SMCO2,3.6580956782404916,0.2696624864396878,0.10191796059189306,2.6458779676674355,0.00814792043728029,0.02738795326407583
PPFIBP1,1846.0358051291046,0.007513132124351892,0.03826006191560239,0.19637009843123251,0.8443204986003714,0.9104398588132165
MRPS35-DT,7.496855144253479,0.03976532564775475,0.14576985146503985,0.27279526766405265,0.7850105975051557,0.8711359525659031
REP15,19.4968647224383,0.029214846326756503,0.08233928848592725,0.35481052683312486,0.7227315415598239,0.8294830380849292
