,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
LINC02442,0.017938906783664003,-0.17296832837480566,2.9859079330666187,-0.05792821890431226,0.9538058054230409,
DYRK2,657.8972266522934,0.06932987556672009,0.0491585293123192,1.4103325818851526,0.15844150214685515,0.32689754931479365
LOC105369816,35.305275691988754,-0.24199469541405938,0.12310489221999382,-1.9657601826384306,0.0493263192442523,0.15529079363139875
LINC02421,4.908927228617988,-0.2035102818873249,0.1672469496183833,-1.216825074249101,0.2236707777487711,0.4095362629328827
LOC107984531,0.6781159951973814,-0.4100241976590148,0.33056009224263655,-1.2403923137764927,0.21483032255596102,
LOC107984526,0.7054717705216591,0.3869420445297687,0.46028982882696207,0.8406486963135412,0.4005447696304838,
LINC01479,1.5587146611952476,-0.25556658794589854,0.23851910395861514,-1.071472195326716,0.28395716623779566,0.4767673858425286
IFNG-AS1,3.550358220143977,0.48681590498669314,0.2521706676556051,1.930501709467447,0.05354470360786181,0.16318679089103813
IFNG,2.9411845326532533,0.28915768561203475,0.21879769637088337,1.3215755485920855,0.186309529986744,0.36426045947157293
LOC105369818,1.946651336205371,0.30760169472505866,0.2364290609028125,1.3010316648489446,0.19324761633373622,0.3727493723115691
IL26,0.8395317791499248,0.2811963424459023,0.3948798771613296,0.7121060320098775,0.4763991193030892,0.659510126206078
IL22,0.19441574401692535,0.1604890883952736,0.8672523897036318,0.18505465110349006,0.8531861703651038,
MDM1,597.5857497692009,0.009825166036500356,0.06364934987466248,0.15436396531697422,0.8773227645808358,0.9316540712650156
LOC105369819,7.90292924387364,0.08448482876355004,0.12246162000881679,0.6898882176919384,0.4902644858521925,0.6705625687175556
LINC02384,8.443666885046438,-0.3995021545990088,0.1505077318610124,-2.654362999556277,0.0079458297865626,0.04802589344973799
RAP1B,2365.8568627068175,-0.09290749775068932,0.0835342887421794,-1.1122079226344936,0.2660487622803307,0.4571252781583119
SNORA70G,1.3676965536334362,-0.6054958351707611,0.32439970302482396,-1.866511681499372,0.06196981126734885,0.18028762158228406
LOC100507250,6.431953022323552,-0.12390482232868896,0.13188227375053316,-0.9395108137357852,0.3474685428368163,0.5408220135744584
NUP107,1364.1883182732465,-0.018791966825704325,0.06053275510948808,-0.3104429460003022,0.7562241400060874,0.8584494142810098
SLC35E3,457.2728581403424,0.09481168361128615,0.07046055194856024,1.345599501980959,0.17843171236989008,0.3543472203348093
LOC105369820,23.648169580840424,0.26130601992886804,0.14092240416794885,1.8542546266628273,0.06370274017808478,0.18306374003660777
SZRD1P1,1.6643090081315073,0.4036250431576461,0.23606317794617812,1.7098178829468764,0.08729955506205159,0.22360682977013144
MDM2,2253.2761183339658,-0.000700952707284722,0.04068258455653286,-0.017229797834271622,0.9862532904806038,0.9926755857684885
CPM,3427.409875347453,-0.18107149202856757,0.17153349352755892,-1.055604292228073,0.2911490391101016,0.48408062366034693
LOC107984471,2.846530265791201,-0.7657103981226693,0.21771770583803893,-3.5169872619008964,0.00043647472773053513,0.008624325262579384
CPSF6,3458.6588120127817,0.1635165105925801,0.09343039578230718,1.7501425443340044,0.08009372010941221,0.2120105465878397
MIR1279,55.153618945154214,0.18686379841163,0.14217938748863682,1.3142819202717724,0.18875134919940117,0.36718655859270893
LYZ,1266.4209280623816,0.8608044157035029,0.22788216014784318,3.7774102858470293,0.0001584675596595395,0.004733081794708233
YEATS4,255.20601924363578,0.39489934279733163,0.09495643632298154,4.158742241064467,3.200047520621573e-05,0.0018287260975350527
LINC02373,3.9015149338265056,-0.1274982293555682,0.17802587986969162,-0.7161780604533015,0.47388140833667136,0.6574081251807122
FRS2,1180.7057200131153,0.19366618265521313,0.05914986898547137,3.2741608050354634,0.0010597628488462337,0.014697025122129666
SNORA113,0.31349588054295935,-0.07573708001367424,0.5697442277461222,-0.1329317197530655,0.8942473807782286,
MIR3913-1,0.011999854155989115,-0.09568154964735723,2.9867893170780526,-0.03203491759538017,0.974444204964709,
MIR3913-2,0.011999854155989115,-0.09568154964735723,2.9867893170780526,-0.03203491759538017,0.974444204964709,
CCT2,2261.0144316082788,0.2377528531337739,0.0687356218128255,3.4589467129751226,0.0005422921810284691,0.00980667454662587
LRRC10,0.13858941048792306,0.12106947639463025,0.9231009225801993,0.13115518946316695,0.8956525432970421,
LOC105369823,0.25708753855478583,0.08188406939359363,0.5813063937110375,0.14086215166299632,0.8879788425504317,
BEST3,3.2193640994947503,0.19163174476546133,0.2884714490521516,0.6643005586692117,0.5064979635494944,0.6837146862884977
LOC101928002,0.9862464538308879,0.9464714684252241,0.42871416197589146,2.2076981643504663,0.027265320890858365,0.10549659799434725
RAB3IP,423.237131950839,0.5055704980687086,0.14489196410186927,3.4892928755749137,0.0004843002134992314,0.00918741050243104
MYRFL,18.93804231636227,0.27114097258001363,0.21158353209390435,1.2814842908458333,0.20002361421275894,0.3805278338717124
LINC02821,2.1874242031579905,-0.12270275366338912,0.22149259545275113,-0.5539812895892681,0.5795916507372042,0.7397082531693113
PRANCR,79.61556083101884,0.062454161764610494,0.09974760109169963,0.6261219425938409,0.5312349608264124,0.7026897914872621
CNOT2,1688.4111064897081,0.05376906152369774,0.026776785275912016,2.008047678974651,0.044638225326289006,0.1453097606350252
KCNMB4,127.53767120459348,-0.060273864702457144,0.09390384391111523,-0.6418679171377631,0.520958946929102,0.6947469811944852
